supplier_id,tier,country,country_risk_level,region,production_capacity_units_month,capacity_utilization_pct,gmp_status,fda_approved,cold_chain_capable,avg_lead_time_days,lead_time_volatility_days,historical_delay_frequency_pct,batch_cycle_time_days,batch_failure_rate_pct,financial_health_score,upstream_dependency_known,dependency_pct,is_sole_source,num_approved_alternates,contract_duration_months,geographic_concentration_pct,news_sentiment_score,port_congestion_risk,weather_risk_score,geopolitical_tension_score,active_disruption_signal,cold_chain_route_mismatch,compliance_violation_flag,composite_risk_score,risk_classification
SUP-3083,2,Switzerland,0.03,Europe,86585,0.41,True,True,True,15,5.4,0.2,5,0.05,0.27,True,0.8,False,4,18,0.61,0.3,0.33,0.07,0.2,False,False,False,18.25,low
SUP-3084,2,China,0.67,Asia,91313,0.62,False,False,True,30,7.0,0.25,12,0.12,0.75,True,0.57,False,1,24,0.77,0.55,0.54,0.06,0.77,False,False,False,27.0,moderate
SUP-3085,2,Germany,0.14,Europe,99939,0.89,True,True,True,48,1.0,0.06,22,0.02,0.4,True,0.69,True,0,18,0.34,-0.02,0.15,0.21,0.05,False,False,False,30.75,moderate
SUP-3086,1,Egypt,0.56,Africa,481478,0.56,True,True,False,29,11.1,0.38,18,0.25,0.43,True,0.58,False,5,6,0.59,0.17,0.26,0.45,0.28,False,False,False,36.15,moderate
SUP-3087,1,China,0.91,Asia,130717,1.0,False,False,False,14,10.9,0.59,25,0.1,0.24,True,0.5,False,2,24,0.72,0.41,0.78,0.38,0.72,False,False,False,52.15,high
SUP-3088,1,Netherlands,0.15,Europe,210121,0.64,True,True,False,17,1.8,0.14,29,0.08,0.33,True,0.83,False,5,36,0.4,0.51,0.07,0.58,0.16,False,False,False,15.7,low
SUP-3089,1,China,0.73,Asia,337961,1.0,False,False,False,18,4.3,0.23,16,0.08,0.7999999999999999,True,0.16,False,1,18,0.69,-0.52,0.62,0.44,0.87,True,False,True,51.2,high
SUP-3090,1,UK,0.12,Europe,428722,0.81,False,False,False,19,4.6,0.19,12,0.06,0.56,True,0.84,True,0,6,0.18,-0.29,0.38,0.22,0.22,False,False,False,37.1,moderate
SUP-3091,2,Japan,0.3,Asia,112551,0.59,False,False,True,30,2.5,0.27,9,0.04,0.51,False,0.67,True,0,36,0.46,-0.19,0.87,0.42,0.49,False,False,True,75.8,critical
SUP-3092,1,Germany,0.07,Europe,337234,0.55,True,True,False,7,1.9,0.16,10,0.04,0.61,True,0.66,False,5,36,0.79,0.56,0.31,0.44,0.1,False,False,False,10.05,low
SUP-3093,2,China,0.8,Asia,107025,0.95,True,True,True,58,9.0,0.67,28,0.29,0.37,True,0.65,True,0,36,0.57,-0.98,0.58,0.31,0.75,True,False,False,76.35,critical
SUP-3094,3,Germany,0.08,Europe,13954,0.89,True,True,False,35,1.2,0.1,23,0.03,0.53,True,0.46,False,1,3,0.88,-0.34,0.08,0.43,0.1,True,True,False,27.7,moderate
SUP-3095,1,Germany,0.18,Europe,199037,0.99,True,True,True,20,3.0,0.1,18,0.06,0.89,False,0.79,False,5,6,0.66,0.02,0.24,0.21,0.21,False,False,False,29.85,moderate
SUP-3096,2,South Korea,0.14,Asia,70207,1.0,True,True,True,27,4.8,0.35,17,0.08,0.75,True,0.69,True,0,12,0.9,0.84,0.57,0.66,0.48,False,False,False,31.1,moderate
SUP-3097,1,India,0.46,Asia,376363,0.88,True,True,False,11,9.2,0.32,24,0.14,0.58,False,0.15,False,4,12,0.66,-0.22,0.32,0.1,0.47,True,False,False,51.15,high
SUP-3098,1,India,0.5,Asia,183609,0.83,True,True,True,23,13.7,0.59,14,0.29,0.38,True,0.93,False,1,36,0.53,0.71,0.41,0.72,0.1,False,False,False,37.0,moderate
SUP-3099,2,China,0.77,Asia,115194,0.66,False,False,False,25,16.4,0.66,11,0.3,0.63,False,0.35,False,3,6,0.59,-0.47,0.8,0.46,0.9,False,False,False,75.85,critical
SUP-3100,2,Singapore,0.16,Asia,117977,0.68,True,True,True,15,0.0,0.0,9,0.0,0.54,True,0.88,False,5,12,0.83,0.45,0.75,0.11,0.39,False,False,False,11.85,low
SUP-3101,1,Switzerland,0.05,Europe,380341,0.53,True,True,True,26,3.5,0.12,28,0.07,0.74,True,0.48,False,5,12,0.73,-0.72,0.34,0.13,0.07,True,False,False,18.95,low
SUP-3102,3,Ireland,0.1,Europe,20052,0.87,False,False,True,70,1.3,0.08,4,0.04,0.84,True,0.25,False,4,12,0.46,-0.28,0.29,0.56,0.14,True,False,True,26.4,moderate
SUP-3103,3,USA,0.11,Americas,39741,1.0,True,True,False,89,1.2,0.06,9,0.03,0.58,True,0.88,True,0,3,0.37,0.57,0.3,0.07,0.2,False,False,False,22.45,low
SUP-3104,3,UK,0.09,Europe,30593,0.89,False,False,True,78,1.2,0.09,8,0.05,0.66,True,0.95,True,0,3,0.67,0.33,0.12,0.05,0.08,False,False,True,34.25,moderate
SUP-3105,1,Switzerland,0.04,Europe,365763,0.71,True,True,True,8,1.4,0.1,27,0.04,0.78,False,0.22,False,5,18,0.79,0.73,0.37,0.14,0.17,False,False,False,20.9,low
SUP-3106,3,India,0.47,Asia,58273,0.53,True,True,True,77,3.4,0.22,30,0.08,0.87,False,0.54,True,0,3,0.61,0.63,0.43,0.61,0.25,False,False,False,50.6,high
SUP-3107,2,Netherlands,0.17,Europe,142824,0.82,False,False,False,17,1.1,0.08,18,0.0,0.55,False,0.58,True,0,6,0.91,-0.19,0.24,0.36,0.18,False,False,False,51.1,high
SUP-3108,1,Germany,0.16,Europe,152552,0.4,True,True,False,12,3.0,0.14,9,0.08,1.0,True,0.18,False,1,3,0.82,0.66,0.37,0.44,0.15,False,False,False,5.7,low
SUP-3109,2,USA,0.14,Americas,102334,0.64,True,True,False,49,2.8,0.18,6,0.06,0.73,True,0.77,False,5,3,0.61,0.6,0.07,0.18,0.15,False,False,False,7.85,low
SUP-3110,2,China,0.59,Asia,91507,0.51,True,True,True,28,6.8,0.51,26,0.28,0.35,True,0.34,True,0,3,0.63,0.51,0.51,0.32,0.57,False,False,False,52.05,high
SUP-3111,3,Brazil,0.57,Americas,15104,0.97,True,True,True,63,5.9,0.43,29,0.15,0.58,False,0.72,False,1,24,0.64,0.11,0.1,0.34,0.6,False,False,False,51.35,high
SUP-3112,3,Brazil,0.63,Americas,47347,0.76,False,False,False,35,9.5,0.29,3,0.14,0.31,True,0.28,False,5,18,0.89,0.31,0.36,0.8,0.37,False,False,True,50.05,high
SUP-3113,3,USA,0.23,Americas,18147,0.74,True,True,False,71,4.1,0.22,24,0.08,0.63,False,0.84,True,0,24,0.43,0.61,0.41,0.71,0.3,False,False,False,50.6,high
SUP-3114,3,Germany,0.16,Europe,49380,0.99,True,True,True,36,2.3,0.14,11,0.05,0.22,True,0.63,False,1,6,0.51,-0.29,0.3,0.49,0.06,True,False,False,26.0,moderate
SUP-3115,1,Singapore,0.24,Asia,266165,0.68,False,False,False,30,2.6,0.25,27,0.04,0.54,False,0.67,False,1,12,0.48,0.28,0.67,0.43,0.42,False,True,False,50.8,high
SUP-3116,1,China,0.71,Asia,438358,0.92,True,True,False,29,7.9,0.27,29,0.1,0.88,True,0.98,False,2,24,0.81,0.82,0.8,0.51,0.83,False,False,False,27.85,moderate
SUP-3117,1,USA,0.29,Americas,159624,0.98,True,True,False,9,7.7,0.38,14,0.04,0.44,False,0.1,True,0,12,0.36,-1.0,0.38,0.8,0.41,True,False,False,76.6,critical
SUP-3118,3,India,0.5,Asia,21254,1.0,True,True,False,58,9.3,0.51,30,0.15,0.48,True,0.21,False,2,24,0.74,0.03,0.59,0.64,0.51,False,True,False,51.05,high
SUP-3119,3,USA,0.11,Americas,17486,0.86,False,False,True,62,1.4,0.11,17,0.04,0.31,True,0.22,False,4,24,0.11,-0.5,0.36,0.76,0.18,True,False,False,26.95,moderate
SUP-3120,3,Egypt,0.57,Africa,41430,0.7,True,True,True,60,13.5,0.52,24,0.2,0.98,False,0.53,False,4,18,0.1,-0.46,0.13,0.19,0.25,True,False,False,54.3,high
SUP-3121,2,Mexico,0.58,Americas,125044,0.97,False,False,True,46,8.6,0.37,11,0.17,0.91,True,0.75,True,0,3,0.75,-0.32,0.4,0.77,0.61,False,False,False,51.75,high
SUP-3122,2,India,0.5,Asia,109816,0.73,True,True,False,18,12.8,0.59,13,0.21,0.69,True,0.96,True,0,36,0.53,0.36,0.78,0.29,0.42,False,False,False,51.7,high
SUP-3123,2,China,0.66,Asia,141412,0.9,True,True,False,37,7.2,0.32,23,0.16,0.31,False,0.37,False,1,12,0.73,0.25,0.4,0.06,0.9,False,False,False,55.85,high
SUP-3124,1,Germany,0.16,Europe,483343,0.59,True,True,False,28,2.7,0.09,19,0.05,0.97,False,0.35,False,4,24,0.17,0.73,0.15,0.52,0.21,False,False,False,21.9,low
SUP-3125,2,Brazil,0.49,Americas,88086,0.79,False,False,True,21,6.5,0.39,22,0.12,0.93,True,1.0,True,0,3,0.54,0.57,0.38,0.38,0.19,False,False,False,35.95,moderate
SUP-3126,3,USA,0.08,Americas,46591,0.94,True,True,False,46,0.1,0.0,29,0.0,0.42,True,0.58,True,0,24,0.54,0.6,0.25,0.22,0.09,False,True,False,32.15,moderate
SUP-3127,1,Canada,0.06,Americas,369834,0.72,True,True,True,7,0.2,0.01,23,0.0,0.85,True,0.98,True,0,3,0.36,-0.58,0.17,0.72,0.4,True,False,False,31.0,moderate
SUP-3128,2,UK,0.16,Europe,143258,0.47,True,True,True,59,5.1,0.25,30,0.05,0.38,True,0.77,False,4,12,0.13,-0.18,0.25,0.41,0.13,False,False,False,25.8,moderate
SUP-3129,1,India,0.44,Asia,246882,0.56,False,False,False,10,9.5,0.62,12,0.3,0.98,True,0.77,False,2,36,0.81,0.61,0.41,0.49,0.29,False,False,False,26.1,moderate
SUP-3130,3,Italy,0.29,Europe,22650,0.66,False,False,False,68,5.8,0.47,25,0.11,0.3,False,0.11,False,1,6,0.91,-0.24,0.13,0.66,0.11,False,True,True,75.5,critical
SUP-3131,3,India,0.48,Asia,17980,0.98,True,True,True,50,5.2,0.29,19,0.08,0.46,True,0.5,True,0,18,0.86,-0.3,0.59,0.27,0.57,False,False,False,51.25,high
SUP-3132,1,Singapore,0.12,Asia,357580,0.96,True,True,True,8,1.3,0.1,25,0.03,0.64,True,0.6,False,5,12,0.61,0.44,0.56,0.21,0.4,False,False,False,11.9,low
SUP-3133,1,China,0.63,Asia,100863,0.9400000000000001,False,False,True,22,7.0,0.24,22,0.09,0.85,False,0.53,False,2,3,0.87,-0.26,0.5,0.15,0.8300000000000001,False,False,False,51.15,high
SUP-3134,3,Germany,0.12,Europe,42162,0.48,True,True,False,40,2.5,0.13,24,0.04,0.39,False,0.3,False,1,3,0.61,0.68,0.13,0.25,0.15,False,False,False,29.25,moderate
SUP-3135,1,UK,0.16,Europe,223012,0.9,True,True,False,24,3.8,0.14,18,0.06,0.74,True,0.32,False,4,18,0.84,0.64,0.22,0.12,0.16,False,False,False,7.9,low
SUP-3136,2,China,0.63,Asia,106352,0.93,False,False,True,28,3.6,0.25,13,0.14,0.85,True,0.49,True,0,3,0.75,-0.1,0.44,0.29,0.77,False,False,True,57.15,high
SUP-3137,3,USA,0.06,Americas,37785,0.7,True,True,True,72,1.0,0.07,9,0.04,0.3,False,0.35,False,2,24,0.33,0.15,0.13,0.47,0.05,False,False,False,33.35,moderate
SUP-3138,2,Italy,0.2,Europe,103070,0.99,True,True,False,36,4.1,0.33,4,0.14,0.83,True,0.62,True,0,24,0.17,0.69,0.29,0.44,0.2,False,False,False,27.95,moderate
SUP-3139,2,Switzerland,0.04,Europe,102811,0.65,True,True,False,21,2.1,0.11,9,0.03,0.72,True,0.85,False,4,24,0.8,0.1,0.08,0.05,0.17,False,True,False,18.75,low
SUP-3140,2,USA,0.14,Americas,90224,0.71,True,True,True,47,4.8,0.18,25,0.05,0.84,True,0.8,False,3,3,0.44,-0.11,0.32,0.65,0.07,False,False,False,17.5,low
SUP-3141,1,UK,0.14,Europe,250053,0.55,True,True,False,11,4.3,0.17,8,0.06,0.8,True,1.0,False,2,24,0.77,-0.05,0.37,0.44,0.07,False,False,False,16.25,low
SUP-3142,3,USA,0.14,Americas,11932,0.81,True,True,True,90,1.9,0.08,24,0.03,0.54,False,0.22,False,1,12,0.42,0.46,0.35,0.42,0.09,False,False,False,29.95,moderate
SUP-3143,1,Singapore,0.2,Asia,155106,0.46,False,False,False,30,2.6,0.15,14,0.03,0.64,True,0.2,False,2,3,0.7,-0.57,0.83,0.58,0.58,True,True,True,51.35,high
SUP-3144,1,Ireland,0.12,Europe,104721,0.78,True,True,True,26,2.9,0.13,16,0.05,0.32,True,0.74,False,1,3,0.91,0.17,0.16,0.25,0.22,False,False,False,18.1,low
SUP-3145,1,Netherlands,0.05,Europe,344535,0.4,False,False,False,9,0.2,0.01,12,0.01,0.81,True,0.5,True,0,36,0.78,0.25,0.27,0.23,0.11,False,True,False,29.7,moderate
SUP-3146,3,India,0.56,Asia,11409,0.72,False,False,True,53,6.0,0.46,17,0.08,0.4,True,0.27,True,0,12,0.75,0.35,0.53,0.27,0.57,False,False,False,50.75,high
SUP-3147,2,UK,0.17,Europe,82231,0.55,False,False,True,56,1.5,0.11,14,0.05,0.58,False,0.56,False,5,36,0.18,0.47,0.21,0.58,0.23,False,False,False,31.05,moderate
SUP-3148,2,Italy,0.38,Europe,74421,0.55,False,False,False,53,7.9,0.5,4,0.18,0.54,True,0.16,False,1,12,0.65,-0.51,0.13,0.67,0.38,True,False,True,51.45,high
SUP-3149,1,USA,0.25,Americas,292488,0.87,False,False,True,19,3.6,0.22,13,0.03,0.55,True,0.23,True,0,3,0.72,0.2,0.43,0.77,0.36,False,False,True,50.75,high
SUP-3150,1,Italy,0.23,Europe,354269,0.7,False,False,True,13,3.5,0.16,24,0.08,0.63,True,0.8,False,4,36,0.41,-0.06,0.16,0.2,0.2,False,False,True,30.5,moderate
SUP-3151,1,Ireland,0.12,Europe,248567,0.66,False,False,True,27,3.1,0.14,20,0.05,0.97,True,0.8,False,1,18,0.49,-0.66,0.34,0.25,0.14,True,False,True,29.45,moderate
SUP-3152,1,Italy,0.2,Europe,195865,0.8,True,True,True,23,3.9,0.23,26,0.06,0.43,True,0.64,False,4,24,0.77,0.71,0.34,0.47,0.13,False,False,False,16.7,low
SUP-3153,2,Italy,0.16,Europe,139162,0.44,True,True,False,34,3.0,0.16,28,0.04,0.53,True,0.32,False,1,12,0.21,0.51,0.28,0.25,0.19,False,False,False,13.45,low
SUP-3154,3,India,0.59,Asia,29298,0.56,False,False,True,43,4.9,0.32,19,0.05,0.64,False,0.83,False,1,36,0.57,-0.9,0.86,0.72,0.52,True,False,True,75.55,critical
SUP-3155,2,China,0.67,Asia,123244,0.54,True,True,True,33,2.1,0.21,25,0.11,0.2,True,0.93,False,3,3,0.64,0.35,0.73,0.21,0.87,False,False,False,36.2,moderate
SUP-3156,1,Japan,0.07,Asia,457020,0.43,True,True,True,8,5.0,0.2,24,0.08,0.66,True,0.53,False,1,6,0.6,0.02,0.65,0.63,0.11,False,False,False,19.75,low
SUP-3157,2,China,0.7,Asia,98302,0.98,False,False,True,45,6.2,0.27,5,0.07,0.68,True,0.3,False,2,6,0.65,-0.22,0.65,0.64,0.71,False,False,True,51.5,high
SUP-3158,3,China,0.68,Asia,32445,0.72,True,True,True,66,9.6,0.49,13,0.14,0.78,True,0.72,False,5,18,0.68,-0.03,0.39,0.26,0.56,False,False,False,37.85,moderate
SUP-3159,3,Italy,0.24,Europe,49572,0.74,True,True,False,56,7.3,0.33,16,0.14,0.84,True,0.45,False,2,6,0.15,0.13,0.26,0.57,0.13,False,False,False,20.95,low
SUP-3160,3,India,0.55,Asia,14006,0.74,False,False,True,83,5.1,0.48,3,0.2,0.45,False,0.71,False,4,12,0.58,-0.8,0.58,0.26,0.42,True,False,True,75.7,critical
SUP-3161,1,South Korea,0.2,Asia,453868,0.86,True,True,False,23,4.5,0.25,20,0.09,0.4,True,0.28,False,5,36,0.74,-0.08,0.62,0.51,0.25,False,False,False,27.95,moderate
SUP-3162,1,Germany,0.17,Europe,497120,0.51,True,True,True,16,2.0,0.18,21,0.05,0.36,True,0.52,False,2,24,0.97,-0.31,0.26,0.62,0.25,True,False,False,26.35,moderate
SUP-3163,1,India,0.57,Asia,491229,0.76,True,True,True,16,5.6,0.43,12,0.1,0.4,True,0.62,True,0,6,0.77,0.55,0.86,0.74,0.37,False,False,False,51.15,high
SUP-3164,1,Italy,0.2,Europe,426583,0.64,False,False,True,18,1.2,0.06,8,0.04,0.82,True,0.76,False,2,6,0.15,-0.36,0.2,0.21,0.13,True,False,False,14.8,low
SUP-3165,1,Ireland,0.15,Europe,161276,0.54,False,False,True,24,0.3,0.02,4,0.01,1.0,True,0.62,False,1,36,0.79,0.26,0.15,0.32,0.17,False,False,False,4.15,low
SUP-3166,1,USA,0.07,Americas,369052,0.74,True,True,False,9,1.6,0.09,19,0.02,0.93,True,0.66,False,3,24,0.4,-0.24,0.28,0.06,0.08,True,False,False,9.55,low
SUP-3167,1,Singapore,0.19,Asia,216091,0.85,True,True,False,14,1.1,0.08,14,0.0,0.3,False,0.58,True,0,12,0.1,0.55,0.57,0.47,0.51,False,False,False,51.7,high
SUP-3168,2,Canada,0.28,Americas,128783,0.49,False,False,False,48,3.6,0.24,20,0.03,0.21,True,0.69,True,0,36,0.37,-0.57,0.25,0.38,0.5,True,False,False,50.4,high
SUP-3169,2,UK,0.07,Europe,50379,0.98,True,True,True,57,0.1,0.01,3,0.0,0.98,True,0.51,False,2,24,0.24,-0.03,0.15,0.08,0.16,False,False,False,4.2,low
SUP-3170,1,Switzerland,0.07,Europe,175759,0.67,False,False,True,18,1.2,0.04,10,0.02,0.88,True,0.39,False,5,18,0.95,-0.01,0.2,0.18,0.14,False,False,True,19.3,low
SUP-3171,1,India,0.49,Asia,123014,0.65,True,True,False,22,8.1,0.38,22,0.16,0.45,True,0.6,False,3,3,0.65,-0.14,0.47,0.6,0.11,False,False,False,37.0,moderate
SUP-3172,1,Germany,0.17,Europe,365591,0.9,True,True,True,27,3.9,0.14,26,0.07,0.28,True,0.53,False,4,12,0.97,0.15,0.4,0.56,0.06,False,False,False,22.55,low
SUP-3173,1,India,0.64,Asia,216393,0.63,False,False,True,8,9.7,0.69,11,0.2,0.2,False,0.57,False,1,18,0.52,0.4,0.49,0.28,0.6,False,False,True,76.3,critical
SUP-3174,1,China,0.66,Asia,126243,0.87,True,True,False,23,9.3,0.49,9,0.09,0.82,False,0.67,False,2,24,0.71,-0.72,0.63,0.58,0.88,True,True,False,76.0,critical
SUP-3175,2,Singapore,0.15,Asia,76872,0.8,True,True,False,32,0.0,0.0,25,0.0,0.46,True,0.38,False,1,24,0.29,-0.32,0.5,0.17,0.13,True,False,False,18.3,low
SUP-3176,1,China,0.68,Asia,422352,0.55,False,False,False,13,4.7,0.21,3,0.05,0.54,True,0.95,False,3,24,0.68,-0.31,0.38,0.43,0.85,False,False,True,50.45,high
SUP-3177,1,South Africa,0.61,Africa,352205,0.68,True,True,True,8,3.7,0.18,27,0.05,0.61,True,0.37,False,5,36,0.73,-0.16,0.3,0.71,0.39,False,False,False,32.1,moderate
SUP-3178,3,South Korea,0.18,Asia,41262,0.92,False,False,False,63,3.5,0.26,14,0.1,0.71,True,0.9,True,0,12,0.24,-0.14,0.73,0.59,0.16,False,False,True,50.7,high
SUP-3179,3,China,0.7,Asia,59183,0.72,True,True,False,52,6.8,0.49,3,0.17,0.87,True,0.56,False,2,12,0.53,0.22,0.35,0.67,0.87,False,False,False,36.4,moderate
SUP-3180,3,Switzerland,0.1,Europe,31806,0.72,True,True,True,34,0.1,0.01,4,0.0,0.36,False,0.95,True,0,24,0.54,-0.66,0.16,0.06,0.22,True,False,False,53.65,high
SUP-3181,3,India,0.52,Asia,38172,0.62,False,False,True,74,3.9,0.19,7,0.06,0.3,False,1.0,True,0,18,0.58,-0.75,0.65,0.8,0.26,True,False,False,75.7,critical
SUP-3182,3,Australia,0.09,Pacific,48219,0.9,False,False,False,62,2.0,0.11,20,0.05,0.86,True,0.98,True,0,3,0.3,-0.21,0.15,0.16,0.32,True,False,False,27.35,moderate
SUP-3183,3,India,0.43,Asia,17250,0.53,False,False,False,71,10.9,0.46,13,0.14,0.8,True,0.11,False,1,3,0.72,0.73,0.72,0.44,0.18,False,False,True,37.65,moderate
SUP-3184,2,Switzerland,0.09,Europe,140491,0.85,True,True,False,59,1.8,0.14,23,0.07,0.95,True,0.66,False,1,12,0.61,0.38,0.27,0.32,0.15,False,False,False,6.15,low
SUP-3185,1,USA,0.13,Americas,431849,0.72,True,True,True,19,5.5,0.24,26,0.04,0.51,False,0.82,True,0,24,0.46,0.61,0.51,0.55,0.22,False,False,False,50.8,high
SUP-3186,1,India,0.55,Asia,232334,0.41,False,False,True,24,6.6,0.46,21,0.18,0.85,True,0.19,False,4,12,0.74,-0.81,0.44,0.49,0.33,True,False,True,52.15,high
SUP-3187,3,China,0.7,Asia,49091,0.63,True,True,True,36,7.9,0.31,28,0.09,0.84,False,1.0,True,0,6,0.67,-0.68,0.66,0.48,0.67,True,False,False,75.4,critical
SUP-3188,3,Japan,0.06,Asia,41678,0.58,True,True,True,74,0.1,0.01,8,0.0,0.53,False,0.47,False,1,36,0.21,-0.24,0.54,0.33,0.47,False,False,False,35.6,moderate
SUP-3189,2,UK,0.08,Europe,126054,0.63,True,True,True,53,5.8,0.19,20,0.07,0.74,True,0.67,True,0,3,0.67,-0.43,0.2,0.31,0.07,True,False,False,34.4,moderate
SUP-3190,1,India,0.45,Asia,279503,0.88,False,False,True,7,8.7,0.7,10,0.3,0.82,True,0.71,True,0,12,0.59,0.18,0.81,0.19,0.54,False,False,False,50.95,high
SUP-3191,1,Singapore,0.18,Asia,301287,0.91,False,False,True,14,1.9,0.12,15,0.04,0.71,False,0.36,True,0,18,0.72,-0.05,0.42,0.55,0.32,False,False,False,51.25,high
SUP-3192,2,China,0.66,Asia,140573,0.71,True,True,False,27,2.9,0.25,14,0.09,0.25,True,0.29,True,0,12,0.71,0.12,0.58,0.3,0.65,False,False,False,52.35,high
SUP-3193,1,France,0.14,Europe,150136,0.57,False,False,True,28,5.4,0.19,14,0.1,0.39,True,0.9,True,0,3,0.76,-0.19,0.14,0.38,0.15,False,False,True,50.7,high
SUP-3194,2,China,0.8,Asia,42788,0.81,True,True,False,22,13.9,0.64,29,0.26,0.35,True,0.85,False,2,24,0.71,0.21,0.38,0.49,0.78,False,False,False,51.65,high
SUP-3195,2,India,0.6,Asia,147911,0.52,False,False,True,58,8.4,0.59,10,0.24,0.65,True,0.22,False,1,18,0.74,0.1,0.6,0.21,0.54,False,False,True,51.0,high
SUP-3196,3,China,0.84,Asia,50153,0.67,False,False,True,74,12.4,0.37,15,0.08,0.54,False,0.65,True,0,36,0.71,0.18,0.39,0.21,0.83,False,False,False,75.65,critical
SUP-3197,2,China,0.62,Asia,122837,0.56,True,True,True,45,2.1,0.15,10,0.07,0.85,True,0.81,True,0,24,0.6,0.45,0.31,0.49,0.8,False,False,False,37.2,moderate
SUP-3198,2,Singapore,0.12,Asia,42023,0.8,True,True,True,30,3.9,0.17,4,0.04,0.99,True,0.61,False,2,24,0.93,0.34,0.56,0.27,0.46,False,False,False,10.95,low
SUP-3199,2,France,0.19,Europe,54925,0.91,False,False,False,21,0.2,0.02,26,0.0,0.27,False,0.46,False,3,24,0.56,-0.65,0.17,0.53,0.16,True,True,False,54.05,high
SUP-3200,3,Brazil,0.66,Americas,17680,0.56,True,True,True,33,5.9,0.33,15,0.1,0.53,False,0.22,True,0,3,0.15,-0.83,0.38,0.52,0.31,True,False,False,77.15,critical
SUP-3201,2,India,0.66,Asia,71127,0.66,False,False,True,53,8.4,0.46,17,0.12,0.23,False,0.43,True,0,18,0.54,0.28,0.71,0.43,0.49,False,False,False,76.5,critical
SUP-3202,1,Germany,0.16,Europe,157019,0.79,False,False,True,20,1.0,0.04,17,0.02,0.61,False,0.57,False,4,3,0.2,0.55,0.12,0.26,0.26,False,False,False,26.05,moderate
SUP-3203,3,USA,0.21,Americas,30537,0.78,False,False,False,73,2.7,0.08,5,0.01,0.39,True,0.18,False,5,12,0.28,-0.68,0.09,0.62,0.51,True,True,True,51.2,high
SUP-3204,1,Singapore,0.19999999999999998,Asia,146633,0.8,False,False,False,25,2.0,0.13999999999999999,10,0.03,1.0,True,0.55,False,3,36,0.58,-0.23,0.4,0.06,0.35,True,False,True,26.15,moderate
SUP-3205,3,India,0.44,Asia,34103,0.52,True,True,False,50,3.8,0.25,3,0.07,0.93,True,0.46,False,4,12,0.71,-0.02,0.75,0.2,0.47,False,True,False,34.05,moderate
SUP-3206,1,Canada,0.06,Americas,402443,0.76,True,True,True,25,2.7,0.1,3,0.04,0.5,False,0.48,False,1,36,0.45,0.43,0.31,0.22,0.45,False,False,False,30.65,moderate
SUP-3207,2,Italy,0.23,Europe,56546,0.88,True,True,True,34,2.5,0.09,15,0.03,0.5,True,0.29,True,0,18,0.83,-0.35,0.21,0.34,0.2,True,False,False,37.4,moderate
SUP-3208,1,China,0.67,Asia,286662,0.41,False,False,True,8,7.3,0.3,22,0.08,0.42,True,0.78,True,0,18,0.56,-0.73,0.81,0.48,0.63,True,False,True,75.65,critical
SUP-3209,3,China,0.74,Asia,41390,0.97,False,False,False,44,16.0,0.69,11,0.1,0.26,True,0.95,True,0,12,0.65,-0.48,0.51,0.4,0.88,False,False,False,76.45,critical
SUP-3210,1,Singapore,0.17,Asia,426128,0.54,False,False,True,25,0.4,0.02,7,0.01,0.91,True,0.55,False,3,3,0.16,0.03,0.63,0.12,0.18,False,False,False,9.7,low
SUP-3211,3,Mexico,0.51,Americas,27293,0.85,True,True,True,86,6.6,0.43,6,0.16,0.79,True,0.45,False,3,36,0.43,0.17,0.11,0.46,0.41,False,False,False,28.45,moderate
SUP-3212,1,Germany,0.16,Europe,112161,1.0,True,True,False,8,4.6,0.19,3,0.1,0.39,True,0.35,False,2,18,0.41,-0.01,0.37,0.49,0.11,False,False,False,23.4,low
SUP-3213,1,Australia,0.13,Pacific,434789,0.46,False,False,False,29,0.5,0.02,11,0.01,0.56,True,0.39,False,2,6,0.15,0.64,0.23,0.17,0.33,False,False,False,7.1,low
SUP-3214,2,Germany,0.14,Europe,121413,0.77,True,True,False,18,2.7,0.18,26,0.07,0.47,True,0.53,False,2,3,0.93,0.08,0.1,0.09,0.18,False,False,False,16.75,low
SUP-3215,1,China,0.76,Asia,331057,0.98,True,True,True,27,6.3,0.33,29,0.09,0.39,True,0.66,False,4,3,0.73,-0.45,0.83,0.73,0.88,False,False,False,50.8,high
SUP-3216,3,South Korea,0.19,Asia,59211,0.93,False,False,True,68,4.6,0.23,9,0.14,0.86,True,0.48,False,2,18,0.38,0.76,0.33,0.74,0.23,False,False,False,11.7,low
SUP-3217,3,UK,0.12,Europe,12870,0.47,True,True,False,47,0.8,0.08,29,0.04,0.37,True,0.66,False,3,24,0.77,0.5,0.39,0.22,0.19,False,False,False,12.85,low
SUP-3218,2,Italy,0.46,Europe,138153,0.59,True,True,False,24,3.8,0.23,11,0.01,0.44,False,0.45,False,4,12,0.24,-0.31,0.52,0.49,0.29,False,False,False,51.7,high
SUP-3219,1,USA,0.11,Americas,333034,0.6,True,True,True,25,0.9,0.04,20,0.02,0.69,True,0.49,True,0,24,0.69,0.55,0.24,0.4,0.08,False,False,False,21.2,low
SUP-3220,1,USA,0.11,Americas,137321,0.81,True,True,True,25,1.3,0.05,25,0.01,1.0,False,0.64,False,5,18,0.13,0.09,0.15,0.52,0.15,False,False,False,25.05,moderate
